Word;Coefficient
c_hbo;-0,9329013879864161
c_murgio;0,7988156717948071
c_petya;-0,7910214276638777
c_nicehash;0,7911469599777985
c_kushner;-0,7377856481094865
c_ddos;0,6509455242454634
c_vinnik;-0,7100845039376309
c_rodman;0,6249043983073075
c_nem;-0,6023779295943643
c_choi;0,6097021576809519
c_hansa;-0,4731033778556772
c_boscoin;0,5939290869822569
c_financialbuzz;-0,45698088016271426
c_accentur;0,5826757630935046
c_karpel;-0,445914958300606
c_dogecoin;0,554619625245462
c_amd;-0,4161516235555238
c_coin c_mx;0,5486075120232021
c_financialbuzz c_com;-0,40924444506576557
c_mx;0,5294694912565512
Word;Coefficient
c_hbo;-0,9712910472321313
c_nicehash;1,012098386099251
c_hashchain;-0,7366371453674054
c_jewish;0,8954470021683644
c_iceland;-0,5791336105384308
c_servercub;0,7469674355985548
c_petya;-0,5089454070305947
c_disney;0,7025072368647722
c_grayscal;-0,4622846867948195
c_darknet;0,6645735869849771
c_hansa;-0,4450449038521935
c_kadar;0,6501575553996145
c_kushner;-0,4417645453519377
c_qash;0,6242068317933402
c_johnson;-0,40924674844554093
c_darknet c_market;0,590942443791566
c_caze;-0,403466187397753
c_bankera;0,5822814291773002
c_telegram;-0,400998944180072
c_lisk;0,5514304604885888
Word;Coefficient
c_hbo;-0,6551968128147906
c_kat;0,6617290469818727
c_riot;-0,5036694466236951
c_disney;0,5589885190561568
c_asic;-0,4963926348713789
c_choi;0,53282322130782
c_stripe;-0,4851969946263935
c_humaniq;0,5308357485060077
c_kodak;-0,47221114951218324
c_prosecutor c_said;0,5208918703298979
c_carney;-0,46099608487717386
c_nchain;0,5165798761841912
c_tezo;-0,4607060596743366
c_casino;0,5081249696298853
c_kushner;-0,4433303171416074
c_vodi;0,4992975945097007
c_tariff;-0,39775053670635874
c_kakao;0,4990504463174389
c_hansa;-0,383963896851682
c_sweatcoin;0,49661029480893476
Word;Coefficient
c_alphabay;-0,7266503514758188
c_nicehash;0,8911884387072382
c_hbo;-0,7056457219319364
c_nchain;0,8793872675764924
c_petya;-0,6588320601997749
c_bankera;0,7082609540786615
c_cftc;-0,6239790944748431
c_bitlox;0,6428467928830869
c_kushner;-0,6091423417023919
c_battlefield;0,5871657406139935
c_kodak;-0,5362673991142475
c_ddos;0,5729159992472966
c_carney;-0,5347477538707517
c_digitaltown;0,5438098530863855
c_invest c_trust;-0,4619099527504971
c_ethm;0,5354821068115462
c_nvidia;-0,4497889541570797
c_rodman;0,5077787685189129
c_iceland;-0,43730893376773106
c_bitmora;0,4807248900427266
Word;Coefficient
c_hbo;-1,1116560297185234
c_xmlgold;0,8223761979997195
c_nvidia;-0,6017811209705677
c_disney;0,6883117038805603
c_kushner;-0,5767490587294385
c_humaniq;0,6850918375299732
c_ark;-0,5106268986491541
c_studio;0,6806196562311284
c_segwit;-0,5093715197901594
c_casino;0,644755533735376
c_vinnik;-0,45529444786739004
c_jewish;0,6422405924686152
c_petya;-0,4530929012679442
c_kat;0,6382579401754335
c_carney;-0,44541178420459426
c_shaver;0,5823046114552437
c_financialbuzz;-0,42625537471873315
c_prosecutor c_said;0,5583992515071571
c_amd;-0,4186195624297696
c_murgio;0,5538533084259509
Word;Coefficient
c_hashchain;-0,7246189351635843
c_murgio;0,8514118760204042
c_tezo;-0,6992790279957384
c_choi;0,8167095639000488
c_hbo;-0,6743712464086475
c_lightinthebox;0,7100861496309249
c_petya;-0,586613397347609
c_lisk;0,6719517162331113
c_kushner;-0,5736245133572062
c_nicehash;0,6393908778732643
c_hansa;-0,5367825224291787
c_darknet;0,6325795632137818
c_lightchain;-0,5225671888313307
c_darknet c_market;0,6164259880618582
c_segwitx;-0,4891636178909844
c_sweatcoin;0,5860788572331539
c_davo;-0,43198832904745743
c_fortunejack;0,5651999791566356
c_breitman;-0,41792957863998914
c_cloakcoin;0,5572481333887599
Word;Coefficient
c_hbo;-0,9076179158223456
c_nicehash;0,9647140598523388
c_hashchain;-0,6527802601064678
c_shaver;0,7343506171377308
c_nem;-0,6442692902735053
c_nchain;0,7109963804890304
c_johnson;-0,5525900855506731
c_rodman;0,6597188522666053
c_ira;-0,5022996257038164
c_zuckerberg;0,6536765881983754
c_tezo;-0,45645099760058194
c_choi;0,607241967230923
c_hansa;-0,4166850631456452
c_lightn;0,5874082986479996
c_tariff;-0,415445585967497
c_ark;0,5728335545288752
c_petya;-0,408310416422908
c_murgio;0,5698643738974423
c_throne;-0,4026481862550353
c_lightinthebox;0,5690547597746677
Word;Coefficient
c_hbo;-1,1741462677328904
c_lisk;0,7610852760492895
c_stripe;-0,6564360485209761
c_murgio;0,733230789848536
c_kushner;-0,6189956387991675
c_accentur;0,6402803587939021
c_iota;-0,49739655049563186
c_xmlgold;0,6051577122961471
c_singlepoint;-0,4899553801133719
c_qash;0,5882889640334649
c_nvidia;-0,4888153288949488
c_coin c_mx;0,5769714379262081
c_karpel;-0,4516940019080379
c_mx;0,5464054872165844
c_carney;-0,43464451562211504
c_nicehash;0,5293055472044059
c_exmo;-0,40948340517646575
c_dimon c_said;0,5135415208394235
c_hansa;-0,400126946219339
c_donor;0,5088967974860433
Word;Coefficient
c_hbo;-0,8250945817796408
c_nicehash;0,744321491877207
c_fentanyl;-0,6757003483555786
c_bankera;0,7375434291298834
c_petya;-0,6358828976938111
c_choi;0,7281821062836773
c_ark;-0,5468494560953339
c_sweatcoin;0,7088239752624271
c_kushner;-0,5316782630282597
c_disney;0,6509470670534987
c_ira;-0,47236363830659583
c_servercub;0,6202748158509845
c_hashchain;-0,47142446281616085
c_asgard;0,6162673320716873
c_davo;-0,4626188523030075
c_boscoin;0,6111379159687168
c_telegram;-0,44986888707720946
c_sikoba;0,5756186744727397
c_petro;-0,44697899389411183
c_mas;0,5496823966961738
