Word;Coefficient
c__ c_averag;-15,571653163825049
c_wurfl;-13,644085655632995
c__ c_averag c_decis;-15,571653163825049
c_vinnik;-13,854888843253564
c__ c_averag c_decis c_led;-15,571653163825049
c_darknet;-13,94110340852055
c__ c_averag c_jhoo;-15,571653163825049
c_venezuelan;-13,945254789009985
c__ c_averag c_jhoo c_dong;-15,571653163825049
c_nicehash;-13,97275179157439
c__ c_bithumb;-15,571653163825049
c_alphabay;-13,987487897256631
c__ c_bithumb c_coinon;-15,571653163825049
c_kushner;-13,994236293859535
c__ c_bithumb c_coinon c_korbit;-15,571653163825049
c_wisekey;-14,000459216500314
c__ c_breitwoman;-15,571653163825049
c_hbo;-14,037848287477757
c__ c_breitwoman c_januari;-15,571653163825049
c_disney;-14,084327694831666
Word;Coefficient
c__ c__ c_pic;-15,556489594768811
c_clinton;-13,764730837293682
c__ c__ c_pic c_twitter;-15,556489594768811
c_hbo;-13,824389251763456
c__ c_check;-15,556489594768811
c_nicehash;-13,825164063458674
c__ c_check c_link;-15,556489594768811
c_darknet;-13,90083133121075
c__ c_check c_link c_bio;-15,556489594768811
c_tether;-13,972638653558016
c__ c_compani;-15,556489594768811
c_vinnik;-14,015652380516135
c__ c_compani c_gocopyright;-15,556489594768811
c_pirat;-14,045335025834115
c__ c_compani c_gocopyright c_associ;-15,556489594768811
c_pboc;-14,071450397312619
c__ c_cryptocurr;-15,556489594768811
c_dnc;-14,078013567847833
c__ c_cryptocurr c_thefuturea;-15,556489594768811
c_maduro;-14,097150639660377
Word;Coefficient
c__ c_anim;-15,545380555156084
c_wurfl;-13,497909615562051
c__ c_anim c_fill;-15,545380555156084
c_vinnik;-13,677278138396822
c__ c_anim c_fill c_role;-15,545380555156084
c_nicehash;-13,746140076407718
c__ c_breitwoman;-15,545380555156084
c_darknet;-13,81295739764343
c__ c_breitwoman c_januari;-15,545380555156084
c_cannabi;-13,865149387398148
c__ c_breitwoman c_januari c_mani;-15,545380555156084
c_alphabay;-13,94776975495012
c__ c_breitwoman c_septemb;-15,545380555156084
c_tether;-13,988945434753289
c__ c_breitwoman c_septemb c_busi;-15,545380555156084
c_quoin;-14,031343539058266
c__ c_check;-15,545380555156084
c_archiv;-14,055814553943415
c__ c_check c_link;-15,545380555156084
c_wurfl c_is_mobil;-14,069670576194378
Word;Coefficient
c__ c__ c_pic;-15,555281156971569
c_wurfl;-13,609956761893345
c__ c__ c_pic c_twitter;-15,555281156971569
c_nicehash;-13,779448532376097
c__ c_also;-15,555281156971569
c_clinton;-13,839393514681877
c__ c_also c_come;-15,555281156971569
c_maduro;-13,944485758818866
c__ c_also c_come c_boon;-15,555281156971569
c_darknet;-13,976486700840471
c__ c_card;-15,555281156971569
c_archiv;-14,041322925420202
c__ c_card c_type;-15,555281156971569
c____;-14,059765643100658
c__ c_card c_type c_devic;-15,555281156971569
c_hbo;-14,091960726253484
c__ c_check;-15,555281156971569
c_dnc;-14,106957349088969
