Word;Coefficient
c_bitcoin c_ira;-0,3839839381323661
c_marshal c_island;-0,3149725352642333
c_darknet c_market;-0,2834735793789118
c_mr c_wright;-0,28208050806032203
c_guy c_adami;-0,2666693035441068
c_kushner c_said;-0,24106854581923257
c_chineseinvestor c_com;-0,23419884524703477
c_grayscal c_invest c_llc;-0,21000269086535353
c_coin c_mx;-0,20861156839710834
c_marshal c_servic;-0,20838717784877028
Word;Coefficient
c_bitcoin c_ira;-0,39233647298824476
c_put c_spread;-0,2839775720639484
c_mr c_wright;-0,2436396445905182
c_marshal c_island;-0,23909431573362264
c_dumb c_ass;-0,23451327790394041
c_black c_death;-0,2341017559365132
c_dr c_wright;-0,21543391690085134
c_po c_et;-0,21120682365288876
c_kushner c_said;-0,21047407421369294
c_ewz c_f;-0,20071585035049935
Word;Coefficient
c_bitcoin c_ira;-0,4066374408958571
c_legend c_room;-0,36377211080846256
c_marshal c_island;-0,27542224306299884
c_liberti c_reserv;-0,27296027522599153
c_mecklenburg c_counti;-0,26030928340992443
c_prepaid c_card;-0,259486530854659
c_dark c_overlord;-0,249178326167969
c_evolv c_market;-0,2478852905181215
c_bomb c_threat;-0,2423784669671101
c_diorio c_said;-0,23954050888896497
Word;Coefficient
c_bitcoin c_ira;-0,4519919020552722
c_legend c_room;-0,3451731232978316
c_mr c_wright;-0,3097279187740075
c_marshal c_island;-0,302744685309248
c_kushner c_said;-0,28665543408157107
c_guy c_adami;-0,28089991329871794
c_darknet c_market;-0,2703142162709236
c_put c_spread;-0,2645304986983451
c_prepaid c_card;-0,2551642061988189
c_student c_loan;-0,23266640077814393
Word;Coefficient
c_bitcoin c_ira;-0,42384836021289446
c_marshal c_island;-0,27728869578199955
c_put c_spread;-0,27500450479823957
c_diorio c_said;-0,26496720661925605
c_state c_street;-0,26430712284677643
c_huobi c_pro;-0,25926897977768626
c_black c_death;-0,24783475321467668
c_intern c_hold;-0,23619334476349485
c_dark c_overlord;-0,23035400801076608
c_post c_trade;-0,22514495146282823
Word;Coefficient
c_bitcoin c_ira;-0,39171448313045826
c_darknet c_market;-0,28278171968330634
c_block c_one;-0,2759614815066734
c_bitcasino c_io;-0,2684806683742868
c_power c_ledger;-0,21953622756223318
c_articl c_thumbnail;-0,21714566907703214
c_e c_doc;-0,21568262970321603
t_surg t_past;-0,21290582052988963
c_marshal c_island;-0,2080208953791863
c_evolv c_market;-0,20027948388597622
Word;Coefficient
c_bitcoin c_ira;-0,413237407990665
c_evolv c_market;-0,3754116527168893
c_financialbuzz c_com;-0,35787759344586584
c_marshal c_island;-0,2762577126833381
c_mr c_wright;-0,2625470381985932
c_tim c_seymour;-0,25191270909992775
c_p c_p;-0,24812378782015215
c_hill c_top;-0,22012076253290447
c_e c_doc;-0,21719138755483225
c_pirat c_caribbean;-0,21662516953953279
Word;Coefficient
c_bitcoin c_ira;-0,4121877287382625
c_marshal c_island;-0,3556889644171047
c_put c_spread;-0,34394171022853953
c_mr c_wright;-0,31917803982573956
c_darknet c_market;-0,2913041787413193
c_bomb c_threat;-0,287037609447209
c_legend c_room;-0,2763100274830523
c_school c_district;-0,24226308196090862
c_tim c_seymour;-0,23672361039359244
c_hold c_ltd;-0,22975884996901688
Word;Coefficient
c_bitcoin c_ira;-0,46580001919668723
c_burger c_king;-0,2937379313778973
c_digit c_debit;-0,2835049966138032
c_marshal c_island;-0,2543772099278782
c_guy c_adami;-0,24206809846415772
c_u c_prosecutor;-0,23145519528510694
c_darknet c_market;-0,23078651389350524
c_put c_spread;-0,22965510302204023
c_kushner c_said;-0,22425157158343267
c_intern c_hold;-0,21505885932950738
